geometry,edit,control,delta,rho,seed,status,regime,support_norm,frac_within,decay_length,residual_fraction,floored_fraction,converged,n_iters,energy_final,pin_path,error_msg
blob,static_far,mask,-0.04,64.0,0,ok,contained,0.1876522712977735,0.6871900287209584,2.393591490771001,0.3329718382793396,0.0,True,54,3.3877438709283076,,
blob,static_far,mask,-0.04,64.0,1,ok,contained,0.18169888057759026,0.7001622133634653,2.362520831083488,0.3122252840823436,0.0,True,43,2.4542729143139406,,
blob,static_far,mask,-0.04,64.0,2,ok,contained,0.18460765068784812,0.7002228572035102,2.3673922090835298,0.31989733331936043,0.0,True,40,2.9359527396163276,,
blob,static_far,mask,-0.02,64.0,0,ok,contained,0.18485175347475272,0.6968475047923881,2.356115387071744,0.3107422577376681,0.0,True,86,3.5458913024292933,,
blob,static_far,mask,-0.02,64.0,1,ok,contained,0.17955132737112373,0.7089225952849841,2.3343878283560255,0.29748850558248735,0.0,True,57,2.5425065812853647,,
blob,static_far,mask,-0.02,64.0,2,ok,contained,0.1826374330559664,0.7095234667477687,2.338857644660291,0.30461603307291785,0.0,True,60,3.03043489299702,,
blob,static_far,mask,0.0,64.0,0,ok,contained,0.1800511522546093,0.7061107469004554,2.275940114570263,0.28571650794784653,0.0,True,52,3.8958260654246986,,
blob,static_far,mask,0.0,64.0,1,ok,contained,0.1750636286976163,0.7210293138739288,2.2623893698417956,0.2755217621387127,0.0,True,52,2.7853469365409325,,
blob,static_far,mask,0.0,64.0,2,ok,contained,0.17794053940483687,0.7179833159833814,2.258211783395646,0.2824775002539178,0.0,True,47,3.382019273188442,,
blob,static_far,mask,0.02,64.0,0,ok,contained,0.17610061088525622,0.706080672348113,2.1813826536188463,0.27664391979671477,0.0,True,61,4.405546036183793,,
blob,static_far,mask,0.02,64.0,1,ok,contained,0.17085516363139905,0.7263132944207997,2.170916512582182,0.2625992966356191,0.0,True,41,3.1226435144346727,,
blob,static_far,mask,0.02,64.0,2,ok,contained,0.17397789366978222,0.7200918533810641,2.1724784979015492,0.2723517277961289,0.0,True,75,3.7833098645724745,,
blob,static_far,mask,0.04,64.0,0,ok,contained,0.1735081778318485,0.6907956837066278,2.076570153383792,0.2896828434530601,0.0,True,50,5.130368997633869,,
blob,static_far,mask,0.04,64.0,1,ok,contained,0.1675122486492353,0.7198514158989812,2.054274243397427,0.26469174911008503,0.0,True,40,3.6861598081941205,,
blob,static_far,mask,0.04,64.0,2,ok,contained,0.1701795047593555,0.7077615143141675,2.0532364406486106,0.28025957857152833,0.0,True,50,4.481749781687942,,
bar,bar_bend,mask,-0.04,0.25,0,ok,contained,0.47408432889304986,0.2558787173800189,1.0686046721039055,0.9732197379515843,0.0,False,100,0.0002159060416495439,,
bar,bar_bend,mask,-0.04,0.25,1,ok,global,,,1.003917229714052,1.0356572405558846,0.0,False,100,0.00020144656438603913,,
bar,bar_bend,mask,-0.04,0.25,2,ok,contained,0.4723782709803791,0.2536989832309275,0.9995572598131114,0.9169333705522165,0.0,False,100,0.000248675941209995,,
bar,bar_bend,mask,-0.02,0.25,0,ok,contained,0.4717513135389756,0.25570127216518984,1.075143806835661,0.950406101895177,0.0,False,100,0.00021126412059374112,,
bar,bar_bend,mask,-0.02,0.25,1,ok,global,,,1.0086879712416357,1.0159951686709063,0.0,False,100,0.0001976533430811664,,
bar,bar_bend,mask,-0.02,0.25,2,ok,contained,0.4687979428847749,0.25319583223506203,1.010753036752438,0.8831668107582811,0.0,False,100,0.00024079000990136565,,
bar,bar_bend,mask,0.0,0.25,0,ok,contained,0.46871973066229733,0.2546096658905403,1.0856844979256515,0.9190048108894672,0.0,False,100,0.00020412333036495602,,
bar,bar_bend,mask,0.0,0.25,1,ok,contained,0.46667390005641457,0.2591669248756882,1.0137859489093861,0.9943104871563617,0.0,False,100,0.0001929271981218361,,
bar,bar_bend,mask,0.0,0.25,2,ok,contained,0.46630197909784094,0.2543409209688897,1.0140294037597033,0.8654089120241497,0.0,False,100,0.00023348512737303125,,
bar,bar_bend,mask,0.02,0.25,0,ok,contained,0.4664325552349684,0.25471009427400504,1.0911875688738815,0.8993108260119358,0.0,False,100,0.0001968006138069004,,
bar,bar_bend,mask,0.02,0.25,1,ok,contained,0.4644426631019583,0.2600311302931867,1.0169630842103312,0.9764811338389511,0.0,False,100,0.00018780170500222302,,
bar,bar_bend,mask,0.02,0.25,2,ok,contained,0.4646275547639734,0.2559172660766947,1.0133507252084117,0.8563201001922123,0.0,False,100,0.00022650822185610504,,
bar,bar_bend,mask,0.04,0.25,0,ok,contained,0.4653241873261441,0.25725148037260676,1.086311583325129,0.8983404447046126,0.0,False,100,0.00018777849463199957,,
bar,bar_bend,mask,0.04,0.25,1,ok,contained,0.46226593943111266,0.26161393201456773,1.0180202131322658,0.9611643846945117,0.0,False,100,0.0001809060605681741,,
bar,bar_bend,mask,0.04,0.25,2,ok,contained,0.46299350339953044,0.25749500679502624,1.0123480736955817,0.848098967388203,0.0,False,100,0.00021965960948119314,,
bar,bar_bend,mask,-0.04,0.5,0,ok,global,,,1.020030228006565,1.2842000196007968,0.0,False,100,0.00024797077945577035,,
bar,bar_bend,mask,-0.04,0.5,1,ok,global,,,0.9632155641576909,1.3058040120726577,0.0,False,100,0.00022786939648655941,,
bar,bar_bend,mask,-0.04,0.5,2,ok,global,,,0.9202482508459935,1.158884850442578,0.0,False,100,0.0002960222328759679,,
bar,bar_bend,mask,-0.02,0.5,0,ok,global,,,1.0179259665047036,1.270247094074624,0.0,False,100,0.0002463004454819561,,
bar,bar_bend,mask,-0.02,0.5,1,ok,global,,,0.9610873813759231,1.2969838498881163,0.0,False,100,0.0002266424418571974,,
bar,bar_bend,mask,-0.02,0.5,2,ok,global,,,0.9209743586264696,1.1416082814137252,0.0,False,100,0.00029314179027896544,,
bar,bar_bend,mask,0.0,0.5,0,ok,global,,,1.016490796485825,1.2526006576134798,0.0,False,100,0.00024383262165756807,,
bar,bar_bend,mask,0.0,0.5,1,ok,global,,,0.9595172194034276,1.2883725923725458,0.0,False,100,0.00022513831621220597,,
bar,bar_bend,mask,0.0,0.5,2,ok,global,,,0.9218049354643261,1.1313043498190438,0.0,False,100,0.00029018004191811114,,
bar,bar_bend,mask,0.02,0.5,0,ok,global,,,1.0163178906452823,1.2422778894747972,0.0,False,100,0.0002410466308565175,,
bar,bar_bend,mask,0.02,0.5,1,ok,global,,,0.9591855399205301,1.2815244314225138,0.0,False,100,0.0002233255653669906,,
bar,bar_bend,mask,0.02,0.5,2,ok,global,,,0.9223844371513217,1.1260741356170798,0.0,False,100,0.0002869760622889196,,
bar,bar_bend,mask,0.04,0.5,0,ok,global,,,1.0181396160889118,1.2418925834591095,0.0,False,100,0.00023645543357749018,,
bar,bar_bend,mask,0.04,0.5,1,ok,global,,,0.960786535917349,1.2778233287302934,0.0,False,100,0.00022070730589217482,,
bar,bar_bend,mask,0.04,0.5,2,ok,global,,,0.9227327779228643,1.121495841583125,0.0,False,100,0.0002838162154944427,,
bar,bar_bend,mask,-0.04,1.0,0,ok,global,,,3.7748785669116023,1.5684043843974025,0.0,False,100,0.0003130227824948218,,
bar,bar_bend,mask,-0.04,1.0,1,ok,global,,,3.491999413505446,1.524889770508947,0.0,False,100,0.0002867387786643869,,
bar,bar_bend,mask,-0.04,1.0,2,ok,global,,,3.7155491804561733,1.4264841857638606,0.0,False,100,0.00038372759484696524,,
bar,bar_bend,mask,-0.02,1.0,0,ok,global,,,3.7748785669116023,1.5684043843974025,0.0,False,100,0.0003130227824948218,,
bar,bar_bend,mask,-0.02,1.0,1,ok,global,,,3.491999413505446,1.524889770508947,0.0,False,100,0.0002867387786643869,,
bar,bar_bend,mask,-0.02,1.0,2,ok,global,,,3.7155491804561733,1.4264841857638606,0.0,False,100,0.00038372759484696524,,
bar,bar_bend,mask,0.0,1.0,0,ok,global,,,3.7748785669116023,1.5684043843974025,0.0,False,100,0.0003130227824948218,,
bar,bar_bend,mask,0.0,1.0,1,ok,global,,,3.491999413505446,1.524889770508947,0.0,False,100,0.0002867387786643869,,
bar,bar_bend,mask,0.0,1.0,2,ok,global,,,3.7155491804561733,1.4264841857638606,0.0,False,100,0.00038372759484696524,,
bar,bar_bend,mask,0.02,1.0,0,ok,global,,,3.7748785669116023,1.5684043843974025,0.0,False,100,0.0003130227824948218,,
bar,bar_bend,mask,0.02,1.0,1,ok,global,,,3.491999413505446,1.524889770508947,0.0,False,100,0.0002867387786643869,,
bar,bar_bend,mask,0.02,1.0,2,ok,global,,,3.7155491804561733,1.4264841857638606,0.0,False,100,0.00038372759484696524,,
bar,bar_bend,mask,0.04,1.0,0,ok,global,,,3.7748785669116023,1.5684043843974025,0.0,False,100,0.0003130227824948218,,
bar,bar_bend,mask,0.04,1.0,1,ok,global,,,3.491999413505446,1.524889770508947,0.0,False,100,0.0002867387786643869,,
bar,bar_bend,mask,0.04,1.0,2,ok,global,,,3.7155491804561733,1.4264841857638606,0.0,False,100,0.00038372759484696524,,
bar,bar_bend,mask,-0.04,4.0,0,ok,global,,,9.561729284703155,1.2741629421065237,0.0,False,100,0.0006375766943455351,,
bar,bar_bend,mask,-0.04,4.0,1,ok,global,,,9.453796957365633,1.2176127517458117,0.0,False,100,0.0006038368742975053,,
bar,bar_bend,mask,-0.04,4.0,2,ok,global,,,9.498700267360478,1.2649328155558874,0.0,False,100,0.0007857864655915774,,
bar,bar_bend,mask,-0.02,4.0,0,ok,global,,,9.561729284703155,1.2381572105685377,0.0,False,100,0.0006606109713566308,,
bar,bar_bend,mask,-0.02,4.0,1,ok,global,,,9.453796957365633,1.1837212010799236,0.0,False,100,0.00062297869754153,,
bar,bar_bend,mask,-0.02,4.0,2,ok,global,,,9.498700267360478,1.2231374924898648,0.0,False,100,0.0008114759763683511,,
bar,bar_bend,mask,0.0,4.0,0,ok,global,,,9.561729284703155,1.196547570203847,0.0,False,100,0.0006930549063063321,,
bar,bar_bend,mask,0.0,4.0,1,ok,global,,,9.453796957365633,1.1460075088503336,0.0,False,100,0.0006494104200506002,,
bar,bar_bend,mask,0.0,4.0,2,ok,global,,,9.498700267360478,1.1824265311236464,0.0,False,100,0.0008393874147498259,,
bar,bar_bend,mask,0.02,4.0,0,ok,global,,,9.561729284703155,1.1694813800711752,0.0,False,100,0.0007165846254950768,,
bar,bar_bend,mask,0.02,4.0,1,ok,global,,,7.443927845040276,1.113893411942692,0.0,False,100,0.000670181233957458,,
bar,bar_bend,mask,0.02,4.0,2,ok,global,,,9.498700267360478,1.1436867214304718,0.0,False,100,0.0008675011668439951,,
bar,bar_bend,mask,0.04,4.0,0,ok,global,,,9.561729284703155,1.124225707349559,0.0,False,100,0.000745671502770856,,
bar,bar_bend,mask,0.04,4.0,1,ok,global,,,7.410684974441936,1.0808451789716942,0.0,False,100,0.0006904003354713988,,
bar,bar_bend,mask,0.04,4.0,2,ok,global,,,9.498700267360478,1.1132601078190312,0.0,False,100,0.0008950779434411148,,
bar,bar_bend,mask,-0.04,16.0,0,ok,global,,,2.4417816134603973,1.0235706808280551,0.0,False,100,0.0011228137123119387,,
bar,bar_bend,mask,-0.04,16.0,1,ok,global,,,2.4134520843421705,1.0008542379366807,0.0,False,100,0.0011260339869413006,,
bar,bar_bend,mask,-0.04,16.0,2,ok,contained,0.4729783158915682,0.2658770725691095,2.497757459474806,0.9867675433201609,0.0,False,100,0.001388256283101198,,
bar,bar_bend,mask,-0.02,16.0,0,ok,contained,0.47254724364223927,0.26699844414694923,2.4173383935626274,0.9837046103720323,0.0,False,100,0.0012129857626273955,,
bar,bar_bend,mask,-0.02,16.0,1,ok,contained,0.46410627574161745,0.2694007587479932,2.4153034336928605,0.9591958965347496,0.0,False,100,0.0012177254531527517,,
bar,bar_bend,mask,-0.02,16.0,2,ok,contained,0.46334229054063547,0.2727196158307376,2.5295808902258794,0.929237511777701,0.0,False,100,0.0015191823985188431,,
bar,bar_bend,mask,0.0,16.0,0,ok,contained,0.4584538018241929,0.2772783582937946,2.4164943175918268,0.8998933773175489,0.0,False,100,0.0014206867169230984,,
bar,bar_bend,mask,0.0,16.0,1,ok,contained,0.45500972377187304,0.2768697459241521,6.643375020744353,0.9054414431559699,0.0,False,100,0.0013710336857888795,,
bar,bar_bend,mask,0.0,16.0,2,ok,contained,0.45440931719559047,0.2797133343721072,6.835503627695353,0.8797214409913215,0.0,False,100,0.001658239319785819,,
bar,bar_bend,mask,0.02,16.0,0,ok,contained,0.4506075561972581,0.28347792790853055,6.627838073928728,0.857179633407906,0.0,False,100,0.0015670841183436598,,
bar,bar_bend,mask,0.02,16.0,1,ok,contained,0.44426780667856297,0.28694737361546574,1.9600745364768235,0.8470981653156084,0.0,False,100,0.0015430928785121032,,
bar,bar_bend,mask,0.02,16.0,2,ok,contained,0.4470157100281754,0.2860537328284147,6.723158981076541,0.8416342918768118,0.0,False,100,0.0017811052910171982,,
bar,bar_bend,mask,0.04,16.0,0,ok,contained,0.44412798304466217,0.28853303439275724,2.0055371161417876,0.8241924093708768,0.0,False,100,0.0016870513580840856,,
bar,bar_bend,mask,0.04,16.0,1,ok,contained,0.4347330690702,0.29683978136056094,1.9075517882017676,0.7999906788464507,0.0,False,100,0.0017053156999463329,,
bar,bar_bend,mask,0.04,16.0,2,ok,contained,0.4400894790948309,0.2926649414382756,6.611915108862696,0.8073888744622673,0.0,False,100,0.0019209563372610133,,
bar,bar_bend,mask,-0.04,64.0,0,ok,contained,0.47079981102132185,0.2655113571359379,2.350743640367978,0.970393706453392,0.0,True,72,0.0014619757452336863,,
bar,bar_bend,mask,-0.04,64.0,1,ok,contained,0.4642722766997945,0.2665759149181159,2.2900269887159657,0.9587667807369237,0.0,True,68,0.0015107994698626498,,
bar,bar_bend,mask,-0.04,64.0,2,ok,contained,0.46332580820015706,0.2698288476469544,2.4487863343066265,0.9255288821767629,0.0,False,100,0.0017900457580074167,,
bar,bar_bend,mask,-0.02,64.0,0,ok,contained,0.46447292582803856,0.26968409934606535,2.316692089331543,0.9324155211631755,0.0,True,70,0.0016107501158587356,,
bar,bar_bend,mask,-0.02,64.0,1,ok,contained,0.45700557348780296,0.2719976901349141,2.217406298041533,0.9160764064889156,0.0,True,68,0.0016761631737916005,,
bar,bar_bend,mask,-0.02,64.0,2,ok,contained,0.4523918637099763,0.2780725453779241,6.705826055663153,0.864840474780294,0.0,False,100,0.0020244043944825344,,
bar,bar_bend,mask,0.0,64.0,0,ok,contained,0.445952545591272,0.2834985374275587,2.0065460583438206,0.8318712449645798,0.0,False,100,0.002013065790656018,,
bar,bar_bend,mask,0.0,64.0,1,ok,contained,0.4463239069051411,0.28138641520412455,1.9546753200410545,0.8575890576322713,0.0,False,100,0.0019287837978793792,,
bar,bar_bend,mask,0.0,64.0,2,ok,contained,0.44244056943396376,0.286372357658739,6.547760325679493,0.8138469817333402,0.0,False,100,0.002277151287244669,,
bar,bar_bend,mask,0.02,64.0,0,ok,contained,0.4366767003714557,0.2910657882287726,1.9381455654779098,0.7861989863822446,0.0,False,100,0.002321565881884268,,
bar,bar_bend,mask,0.02,64.0,1,ok,contained,0.43317764780296836,0.29409531676488637,1.8754368830645007,0.7915070332412066,0.0,False,100,0.0023047586438389896,,
bar,bar_bend,mask,0.02,64.0,2,ok,contained,0.43535732324398785,0.2929220384225115,2.0125742656503576,0.7799922330151514,0.0,False,100,0.0024760090054933856,,
bar,bar_bend,mask,0.04,64.0,0,ok,contained,0.4316013250577458,0.29549337058977837,1.9070714353775493,0.7624113387092089,0.0,False,100,0.0025020064906435832,,
bar,bar_bend,mask,0.04,64.0,1,ok,contained,0.422434453193353,0.30572630347751395,1.82363277290816,0.7426069339967912,0.0,False,100,0.002664164630752647,,
bar,bar_bend,mask,0.04,64.0,2,ok,contained,0.42779916569766924,0.3005017891783791,1.977039613171423,0.7452604729349089,0.0,False,100,0.0027374353095375482,,
blob,bar_bend,mask,-0.04,0.25,0,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,-0.04,0.25,1,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,-0.04,0.25,2,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,-0.04,0.5,0,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,-0.04,0.5,1,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,-0.04,0.5,2,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,-0.04,1.0,0,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,-0.04,1.0,1,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,-0.04,1.0,2,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,-0.04,4.0,0,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,-0.04,4.0,1,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,-0.04,4.0,2,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,-0.04,16.0,0,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,-0.04,16.0,1,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,-0.04,16.0,2,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,-0.04,64.0,0,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,-0.04,64.0,1,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,-0.04,64.0,2,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,-0.02,0.25,0,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,-0.02,0.25,1,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,-0.02,0.25,2,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,-0.02,0.5,0,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,-0.02,0.5,1,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,-0.02,0.5,2,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,-0.02,1.0,0,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,-0.02,1.0,1,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,-0.02,1.0,2,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,-0.02,4.0,0,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,-0.02,4.0,1,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,-0.02,4.0,2,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,-0.02,16.0,0,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,-0.02,16.0,1,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,-0.02,16.0,2,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,-0.02,64.0,0,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,-0.02,64.0,1,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,-0.02,64.0,2,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,0.0,0.25,0,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,0.0,0.25,1,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,0.0,0.25,2,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,0.0,0.5,0,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,0.0,0.5,1,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,0.0,0.5,2,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,0.0,1.0,0,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,0.0,1.0,1,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,0.0,1.0,2,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,0.0,4.0,0,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,0.0,4.0,1,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,0.0,4.0,2,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,0.0,16.0,0,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,0.0,16.0,1,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,0.0,16.0,2,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,0.0,64.0,0,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,0.0,64.0,1,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,0.0,64.0,2,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,0.02,0.25,0,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,0.02,0.25,1,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,0.02,0.25,2,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,0.02,0.5,0,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,0.02,0.5,1,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,0.02,0.5,2,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,0.02,1.0,0,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,0.02,1.0,1,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,0.02,1.0,2,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,0.02,4.0,0,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,0.02,4.0,1,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,0.02,4.0,2,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,0.02,16.0,0,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,0.02,16.0,1,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,0.02,16.0,2,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,0.02,64.0,0,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,0.02,64.0,1,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,0.02,64.0,2,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,0.04,0.25,0,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,0.04,0.25,1,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,0.04,0.25,2,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,0.04,0.5,0,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,0.04,0.5,1,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,0.04,0.5,2,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,0.04,1.0,0,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,0.04,1.0,1,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,0.04,1.0,2,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,0.04,4.0,0,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,0.04,4.0,1,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,0.04,4.0,2,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,0.04,16.0,0,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,0.04,16.0,1,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,0.04,16.0,2,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,0.04,64.0,0,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,0.04,64.0,1,na_edit_undefined,,,,,,,,,,,
blob,bar_bend,mask,0.04,64.0,2,na_edit_undefined,,,,,,,,,,,
bar,static_far,pin,-0.04,,0,ok,contained,0.1928542562655388,0.6473182388642693,1.063572890605576,0.29655505433381824,0.0,True,51,0.06256096863725077,P2,
bar,static_far,pin,-0.04,,1,ok,contained,0.19246107882878435,0.6458448718927017,1.103327126291921,0.307599689719565,0.0,True,41,0.07035837512472863,P2,
bar,static_far,pin,-0.04,,2,ok,contained,0.19578476083927196,0.6385866814312959,1.139128094570843,0.3061993451081106,0.0,True,76,0.061870631195865,P2,
bar,static_far,pin,-0.02,,0,ok,contained,0.18850124053447898,0.6585007308506349,0.995241391449042,0.277346686550976,0.0,True,50,0.07831268974034826,P2,
bar,static_far,pin,-0.02,,1,ok,contained,0.18620353519242777,0.6615591081007177,1.0167560029520482,0.2784775750154045,0.0,True,39,0.10147679455160631,P2,
bar,static_far,pin,-0.02,,2,ok,contained,0.19078614634405192,0.6529691489075655,1.073749974337874,0.28387704555619664,0.0,True,77,0.07987667004937418,P2,
bar,static_far,pin,0.0,,0,ok,contained,0.18270546170247895,0.6729736474839003,0.9140730042053241,0.25629292389059327,0.0,True,53,0.1035636256276217,P2,
bar,static_far,pin,0.0,,1,ok,contained,0.18024732682043076,0.6773797283582699,0.9423367399614075,0.2569235673082292,0.0,True,36,0.13580128137227937,P2,
bar,static_far,pin,0.0,,2,ok,contained,0.18549525014930662,0.6651369191808632,0.9814636467146634,0.2625927341207314,0.0,True,54,0.11312350264593032,P2,
bar,static_far,pin,0.02,,0,ok,contained,0.17676102159447862,0.6863408277925183,0.8248389662491951,0.2392498848035321,0.0,True,52,0.1435963528391208,P2,
bar,static_far,pin,0.02,,1,ok,contained,0.1749943686225504,0.6894988924297852,0.8665146354118329,0.24150514246671034,0.0,True,42,0.19178596986967214,P2,
bar,static_far,pin,0.02,,2,ok,contained,0.1796319614101699,0.6785017542959632,0.8971576738098055,0.24443173145033237,0.0,True,49,0.16518773071687173,P2,
bar,static_far,pin,0.04,,0,ok,contained,0.16982500241778944,0.6985752818071993,0.7187862108193575,0.22284023784918575,0.0,True,40,0.24138085957185434,P2,
bar,static_far,pin,0.04,,1,ok,contained,0.16913670655785798,0.7008726209858568,0.7447389801948465,0.2258641032953417,0.0,True,37,0.3420134413094475,P2,
bar,static_far,pin,0.04,,2,ok,contained,0.1738232640384171,0.6905108795674284,0.8080871020038651,0.2293501611128987,0.0,True,34,0.27213032803342574,P2,
blob,static_far,pin,-0.04,,0,ok,contained,0.1859717877984191,0.6993327013804496,2.378374443655849,0.31332621331314825,0.0,True,22,3.466212845054677,P2,
blob,static_far,pin,-0.04,,1,ok,contained,0.18081678484454222,0.7077235040687936,2.354365430822732,0.30251550090745144,0.0,True,25,2.4864112847752295,P2,
blob,static_far,pin,-0.04,,2,ok,contained,0.1839428382099434,0.7062470117596785,2.3607320546370145,0.3119140097158637,0.0,True,40,2.9639565488743242,P2,
blob,static_far,pin,-0.02,,0,ok,contained,0.18059343740368888,0.7257595429074354,2.318045112462154,0.27124178721345443,0.0,True,21,3.761331011346802,P2,
blob,static_far,pin,-0.02,,1,ok,contained,0.17694066440520423,0.7284268530128294,2.310609149204968,0.2733293572742729,0.0,True,24,2.6405829285754594,P2,
blob,static_far,pin,-0.02,,2,ok,contained,0.1801571595211751,0.7288110680705091,2.3146046475042774,0.27979116887436495,0.0,True,40,3.1455239146912612,P2,
blob,static_far,pin,0.0,,0,ok,contained,0.1753967220732819,0.747001199726423,2.2468659912471196,0.24124788723821497,0.0,True,19,4.092555148343573,P2,
blob,static_far,pin,0.0,,1,ok,contained,0.1719101635306776,0.7484391637676524,2.2425529391892427,0.2456561001463941,0.0,True,22,2.884656699037577,P2,
blob,static_far,pin,0.0,,2,ok,contained,0.17427883874778138,0.7474700128580275,2.2323621314963487,0.24929410271047808,0.0,True,29,3.546329443972228,P2,
blob,static_far,pin,0.02,,0,ok,contained,0.16990627758374505,0.7642181711770025,2.15942233853934,0.21594090021140352,0.0,True,19,4.592559778883885,P2,
blob,static_far,pin,0.02,,1,ok,contained,0.16715037821871195,0.7625769113166292,2.1596916100824424,0.2240639879501273,0.0,True,19,3.2025634670115455,P2,
blob,static_far,pin,0.02,,2,ok,contained,0.1691321537257092,0.7622538040490376,2.1508601003682806,0.2270279738017724,0.0,True,29,3.94726601695117,P2,
