geometry,edit,K,gamma_norm,seed,status,regime,support_norm,frac_within,decay_length,residual_fraction,floored_fraction,is_degenerate,kernel_live,n_edges,converged,energy_final,error_msg
bar,static_far,16,50.0,2,ok,degenerate,,,1.4808887162735054,0.47155556070443666,0.8439290878903112,True,False,18671,False,6.649540612560612e-07,
bar,static_far,32,1.0,0,ok,contained,0.21639082593655914,0.5713112209595722,1.426690843215924,0.4402251767101226,0.0,False,True,37314,True,1.2007273511299463,
bar,static_far,32,1.0,1,ok,contained,0.2138659471801082,0.5740519330888397,1.400144775179124,0.442541032677563,0.0,False,True,37123,True,1.4127517030794272,
bar,static_far,32,1.0,2,ok,contained,0.21587632788363278,0.5706734078264811,1.4516938714479923,0.43265224199399677,0.0,False,True,37149,True,1.2344480392790396,
bar,static_far,32,2.0,0,ok,contained,0.21616697776502578,0.5726384193679936,1.4271676818717143,0.43894753318324004,0.0,False,True,37314,True,0.3236372555066396,
bar,static_far,32,2.0,1,ok,contained,0.21389877937645815,0.5749998140946425,1.4097965182600236,0.44339857384369563,0.0,False,True,37123,True,0.38566772847144987,
bar,static_far,32,2.0,2,ok,contained,0.21568514243588746,0.5725120666656949,1.464611375743919,0.4319496076710753,0.0,False,True,37149,True,0.3264326263791873,
bar,static_far,32,3.0,0,ok,contained,0.2159566057224213,0.5737613070613661,1.426503443694965,0.4376397857691976,0.0,False,True,37314,True,0.11547833476348167,
bar,static_far,32,3.0,1,ok,contained,0.2137576605040732,0.5759654676414537,1.4109105807270597,0.4424807914455449,8.08124343398971e-05,False,True,37123,True,0.1400331712653465,
bar,static_far,32,3.0,2,ok,contained,0.21552718153329056,0.5739008811322256,1.473093648892594,0.43120418624233153,5.383724999327034e-05,False,True,37149,True,0.11405623075246395,
bar,static_far,32,5.0,0,ok,contained,0.2155343241221862,0.5755825672958831,1.42120071378304,0.4347479027983333,0.0073698879777027385,False,True,37314,True,0.023719855231908837,
bar,static_far,32,5.0,1,ok,contained,0.21342013292495646,0.5775859019682624,1.4062189725676135,0.43988149121473225,0.006060932575492282,False,True,37123,True,0.029587582791023033,
bar,static_far,32,5.0,2,ok,contained,0.21534008195878224,0.575717233713688,1.4855877397428885,0.4302140455714869,0.012947858623381518,False,True,37149,True,0.022656599657960363,
bar,static_far,32,20.0,0,ok,degenerate,,,1.3032367023609515,0.4171494760085567,0.7213378356648978,True,False,37314,False,4.4288548152294246e-05,
bar,static_far,32,20.0,1,ok,degenerate,,,1.5130630506886888,0.5159997130395838,0.7203081647496161,True,False,37123,False,5.6442578744060955e-05,
bar,static_far,32,20.0,2,ok,degenerate,,,1.4922992038645517,0.46765422861504174,0.715335540660583,True,False,37149,False,5.190834898607434e-05,
bar,static_far,32,50.0,0,ok,degenerate,,,1.3845058790284464,0.46760328803580703,0.9232191670686606,True,False,37314,False,5.705078724515331e-07,
bar,static_far,32,50.0,1,ok,degenerate,,,1.2731651387259046,0.4544044346468514,0.9228241252053982,True,False,37123,False,1.2297333147442993e-06,
bar,static_far,32,50.0,2,ok,degenerate,,,1.453938935629679,0.47129125900973334,0.9215591267598051,True,False,37149,False,1.1312474161718424e-06,
blob,static_far,4,1.0,0,ok,contained,0.18662045105816935,0.6971969722913406,2.433349071525888,0.3233251755181686,0.0,False,True,4961,True,6.197426796101238,
blob,static_far,4,1.0,1,ok,contained,0.18025040548362153,0.712309463640006,2.3262214875962273,0.2986611451662921,0.0,False,True,4930,True,4.582027683001156,
blob,static_far,4,1.0,2,ok,contained,0.18362829833379246,0.7128729205825843,2.420186683530783,0.3024056836749369,0.0,False,True,4900,False,5.364649407593183,
blob,static_far,4,2.0,0,ok,contained,0.18659474431278278,0.6977462999865954,2.4335420853726575,0.3226888303496825,0.0,False,True,4961,True,4.060915210382426,
blob,static_far,4,2.0,1,ok,contained,0.18037567891647846,0.713010467747472,2.3362117157303226,0.2979569345118202,0.0,False,True,4930,False,2.9525234758087104,
blob,static_far,4,2.0,2,ok,contained,0.18385752214134898,0.712975644071318,2.4244630444913327,0.3035157196342522,0.0,False,True,4900,False,3.5795330587645573,
blob,static_far,4,3.0,0,ok,contained,0.18653391467805958,0.6986968756906039,2.433880488619963,0.32157382702773507,0.0,False,True,4961,True,2.6725148989965404,
blob,static_far,4,3.0,1,ok,contained,0.18047324647776175,0.7140391144000654,2.346292438300451,0.2969054717584867,0.0,False,True,4930,False,1.9047614300249622,
blob,static_far,4,3.0,2,ok,contained,0.1841040095302393,0.7132664111571687,2.429577323788813,0.3046134023863066,0.0,False,True,4900,False,2.39245215004254,
blob,static_far,4,5.0,0,ok,contained,0.18634285568733253,0.7015733724421673,2.4346213434839603,0.3182640348371295,0.0,False,True,4961,True,1.1732651779840149,
blob,static_far,4,5.0,1,ok,contained,0.18058247933876237,0.7169829542139826,2.3671659743390254,0.2937311441436241,0.0,False,True,4930,False,0.7995883876280059,
blob,static_far,4,5.0,2,ok,contained,0.18459874207958143,0.7143372558079224,2.440911639489659,0.30657025300855767,0.0,False,True,4900,False,1.0761158946195568,
blob,static_far,4,20.0,0,ok,contained,0.18577032794671902,0.7252209898259112,2.4477523056700043,0.2981547710707748,0.013102197137673856,False,True,4961,False,0.004092530304169615,
blob,static_far,4,20.0,1,ok,contained,0.1815200252790985,0.7310619496542972,2.431506294671939,0.2852923083504418,0.012170385395537525,False,True,4930,False,0.0024796051200162107,
blob,static_far,4,20.0,2,ok,contained,0.1860477293773029,0.7282106097905954,2.4713103612449054,0.30528545304971916,0.012040816326530613,False,True,4900,False,0.004363339959775225,
blob,static_far,4,50.0,0,ok,contained,0.18406416399474906,0.7306867315938652,2.3814602709485833,0.2919699755298463,0.45938318887321106,False,True,4961,False,4.747628107595114e-06,
blob,static_far,4,50.0,1,ok,contained,0.17886961952989297,0.7253059698160473,2.2743162330293045,0.28639904999803933,0.45496957403651117,False,True,4930,False,1.476412001508056e-06,
blob,static_far,4,50.0,2,ok,contained,0.18703646248502143,0.7331995670947615,2.736846063616092,0.3027891450747349,0.4704081632653061,False,True,4900,False,6.614161290883994e-06,
blob,static_far,6,1.0,0,ok,contained,0.18827019792250724,0.6835287165983275,2.435017695068768,0.33876721813324884,0.0,False,True,7165,True,15.647930969068351,
blob,static_far,6,1.0,1,ok,contained,0.18204511966654024,0.695034391313762,2.332115463567813,0.31956465506839316,0.0,False,True,7234,True,12.356805392073714,
blob,static_far,6,1.0,2,ok,contained,0.18404938091792397,0.6986226029975783,2.350226483545401,0.31886945884348883,0.0,False,True,7126,True,12.563674659131085,
blob,static_far,6,2.0,0,ok,contained,0.18826510528229334,0.6842079604903276,2.430342215177427,0.3387645796316549,0.0,False,True,7165,True,9.36091616981804,
blob,static_far,6,2.0,1,ok,contained,0.18199349728778777,0.6968164794094379,2.343929900304536,0.31729319145062046,0.0,False,True,7234,True,7.230747626809205,
blob,static_far,6,2.0,2,ok,contained,0.1842459646330886,0.6997010739795566,2.3631194546431917,0.3184550700237204,0.0,False,True,7126,True,7.6621726260537795,
blob,static_far,6,3.0,0,ok,contained,0.18819597770738886,0.6854402755548002,2.4264763126047075,0.3379405883176579,0.0,False,True,7165,True,5.674913898617269,
blob,static_far,6,3.0,1,ok,contained,0.1819424288483245,0.6989979048450788,2.3561226213666067,0.3147231898057222,0.0,False,True,7234,True,4.290547382648324,
blob,static_far,6,3.0,2,ok,contained,0.18444010274302375,0.7010745611364784,2.376189288228876,0.317880578730182,0.0,False,True,7126,True,4.725124083473556,
blob,static_far,6,5.0,0,ok,contained,0.18787690412191993,0.6894498402079021,2.422177172443814,0.33389590061985375,0.0,False,True,7165,True,2.166579587289757,
blob,static_far,6,5.0,1,ok,contained,0.18180116193070453,0.7039667232759381,2.3785910863430253,0.30905321315206674,0.0,False,True,7234,True,1.5688242393691558,
blob,static_far,6,5.0,2,ok,contained,0.18481458847364599,0.7043204015342824,2.401532284058734,0.3165889839485738,0.0,False,True,7126,True,1.8588011192414493,
blob,static_far,6,20.0,0,ok,contained,0.18586965204027536,0.7244815466439205,2.4478770230467166,0.2986599414230431,0.04689462665736218,False,True,7165,False,0.0046596763880571625,
blob,static_far,6,20.0,1,ok,contained,0.1814181813403027,0.7288470760326918,2.427129692029669,0.28631683497057625,0.048520873652197954,False,True,7234,False,0.002901333022352243,
blob,static_far,6,20.0,2,ok,contained,0.18672081870999557,0.7244123008450414,2.4819623898166463,0.3112716301074361,0.04392365983721583,False,True,7126,False,0.004914558755853431,
blob,static_far,6,50.0,0,ok,degenerate,,,2.367165605689984,0.29517712170150007,0.6142358688066992,True,False,7165,False,5.383465252355709e-06,
blob,static_far,6,50.0,1,ok,degenerate,,,2.275776851815956,0.30588851355205515,0.6148742051423832,True,False,7234,False,2.0194765164444685e-06,
blob,static_far,6,50.0,2,ok,degenerate,,,2.604801947545736,0.31061936134515866,0.6269997193376369,True,False,7126,False,7.3914482636342425e-06,
blob,static_far,8,1.0,0,ok,contained,0.18854106248629113,0.6790866281713172,2.4199961016937834,0.34241753235675504,0.0,False,True,9413,True,25.82302034082192,
blob,static_far,8,1.0,1,ok,contained,0.1817780211427062,0.6910806150221853,2.3187333970217665,0.32189783099645536,0.0,False,True,9485,True,19.47178044321175,
blob,static_far,8,1.0,2,ok,contained,0.18335662792236562,0.6957233130233372,2.311736201283626,0.31946942585071497,0.0,False,True,9388,True,19.66490618179258,
blob,static_far,8,2.0,0,ok,contained,0.18853194030507314,0.6797786741021354,2.4155271366899065,0.34247453686243656,0.0,False,True,9413,True,14.286930999773933,
blob,static_far,8,2.0,1,ok,contained,0.18185877768684916,0.692941283037813,2.332261637410296,0.32021010627987057,0.0,False,True,9485,True,10.648129303045307,
blob,static_far,8,2.0,2,ok,contained,0.18371661362591477,0.6967086769654616,2.3285714239757644,0.31974758885443544,0.0,False,True,9388,True,11.218931657209607,
blob,static_far,8,3.0,0,ok,contained,0.18847110202356998,0.681162843459469,2.413411944294041,0.34171046813867245,0.0,False,True,9413,True,8.110989965188494,
blob,static_far,8,3.0,1,ok,contained,0.18190176467669025,0.6953081017219438,2.346035705300172,0.3179301105640555,0.0,False,True,9485,True,5.965724703701378,
blob,static_far,8,3.0,2,ok,contained,0.18404759268512372,0.6981953405766423,2.3454548265448794,0.3195846743093391,0.0,False,True,9388,True,6.534541085406445,
blob,static_far,8,5.0,0,ok,contained,0.18819532166082062,0.6855620325780608,2.413641771401702,0.3379697242174178,0.0,False,True,9413,True,2.8033757721165533,
blob,static_far,8,5.0,1,ok,contained,0.18187273618705602,0.7008141438844986,2.371360320067459,0.31232048071242785,0.0,False,True,9485,True,1.9951029398684317,
blob,static_far,8,5.0,2,ok,contained,0.18462998023477814,0.7020469258157236,2.378459177544406,0.3184843579229908,0.0,False,True,9388,True,2.347975241830377,
blob,static_far,8,20.0,0,ok,contained,0.18599795427691426,0.7233952899733361,2.446583972583691,0.3002247656925511,0.10793583342186339,False,True,9413,False,0.004823649690140575,
blob,static_far,8,20.0,1,ok,contained,0.18141528151636266,0.7286598902340929,2.425270997264894,0.28665939742916663,0.11027938850817079,False,True,9485,False,0.002962231325841944,
blob,static_far,8,20.0,2,ok,contained,0.1868010009346645,0.724153696420045,2.4830602358696994,0.3118126399209662,0.10289731572219855,False,True,9388,False,0.0050252075392242315,
blob,static_far,8,50.0,0,ok,degenerate,,,2.348278706801426,0.29724138595952965,0.7060448316158504,True,False,9413,False,6.177835132812055e-06,
blob,static_far,8,50.0,1,ok,degenerate,,,2.2670318241219936,0.3064398553250758,0.7054296257248287,True,False,9485,False,2.4355032903796436e-06,
blob,static_far,8,50.0,2,ok,degenerate,,,2.513148502688045,0.3109217891863301,0.7165530464422667,True,False,9388,False,8.137696290577637e-06,
blob,static_far,12,1.0,0,ok,contained,0.1881707764757993,0.6762237687700874,2.3944759714306025,0.34280494295650754,0.0,False,True,13866,True,44.10558212230353,
blob,static_far,12,1.0,1,ok,contained,0.18178847779904952,0.6874225800079997,2.306038609078792,0.32494919697983005,0.0,False,True,13941,True,34.52013962897281,
blob,static_far,12,1.0,2,ok,contained,0.18360952334568542,0.6909911901786222,2.3072662898703955,0.3235916490872481,0.0,False,True,13850,True,36.398691623976696,
blob,static_far,12,2.0,0,ok,contained,0.18830739075602373,0.6770575172694837,2.391384315599235,0.3437193820418683,0.0,False,True,13866,True,21.622868911328453,
blob,static_far,12,2.0,1,ok,contained,0.18192412702480504,0.6894032970029089,2.3217904985461195,0.3234152447979779,0.0,False,True,13941,True,16.64468726652226,
blob,static_far,12,2.0,2,ok,contained,0.18395349721464946,0.692093210237999,2.3219842917471754,0.3240692505589737,0.0,False,True,13850,True,18.220702800193887,
blob,static_far,12,3.0,0,ok,contained,0.18833366691944087,0.6788621458977547,2.3917480785676655,0.3431759438842638,0.0,False,True,13866,True,11.13904992318341,
blob,static_far,12,3.0,1,ok,contained,0.181982615293515,0.6922141102258226,2.3373446259117197,0.3208919971492711,0.0,False,True,13941,True,8.42628504692055,
blob,static_far,12,3.0,2,ok,contained,0.18425887264484,0.6939520074928366,2.3372944290112856,0.32376312648237027,0.0,False,True,13850,True,9.528772375363326,
blob,static_far,12,5.0,0,ok,contained,0.18815710592863463,0.6840898202132698,2.3993310986940974,0.3392126290877089,0.0,False,True,13866,True,3.3675550684163515,
blob,static_far,12,5.0,1,ok,contained,0.18194018115148916,0.6987135982936676,2.364926510420456,0.3144948747419246,0.0,False,True,13941,True,2.4461762067511272,
blob,static_far,12,5.0,2,ok,contained,0.18478939796481414,0.6989081634907676,2.3693246391310505,0.3218359776540363,0.0,False,True,13850,True,2.929878035245431,
blob,static_far,12,20.0,0,ok,contained,0.18598722441767432,0.7233989834148693,2.446378815067712,0.3001546375956773,0.2835713255444973,False,True,13866,False,0.004843179807309465,
blob,static_far,12,20.0,1,ok,contained,0.18141581742021595,0.7285872975434571,2.4248845786955253,0.2867376421888959,0.2823326877555412,False,True,13941,False,0.002975074683226028,
blob,static_far,12,20.0,2,ok,contained,0.1868216431443836,0.7240666557995755,2.483267354593718,0.3119817442770265,0.27855595667870037,False,True,13850,False,0.005048786318070741,
blob,static_far,12,50.0,0,ok,degenerate,,,2.3293408281424104,0.2974650388595734,0.8004471368815809,True,False,13866,False,7.60922496389399e-06,
blob,static_far,12,50.0,1,ok,degenerate,,,2.2731559740600074,0.31216194620452714,0.799583960978409,True,False,13941,False,3.5240976650792443e-06,
blob,static_far,12,50.0,2,ok,degenerate,,,2.4522239240072703,0.3114944676179519,0.807870036101083,True,False,13850,False,9.834248443188639e-06,
blob,static_far,16,1.0,0,ok,contained,0.18805261790561134,0.6734904960384339,2.368254291223268,0.3449105071339282,0.0,False,True,18285,True,62.15520317561127,
blob,static_far,16,1.0,1,ok,contained,0.18137154291152005,0.6852526424000137,2.2859517660696964,0.32575625116869683,0.0,False,True,18436,True,48.87643942194243,
blob,static_far,16,1.0,2,ok,contained,0.18397873107806373,0.6872119344587022,2.3055345630284907,0.32841171277866477,0.0,False,True,18279,True,53.490572000058805,
blob,static_far,16,2.0,0,ok,contained,0.1883351730789912,0.6744773276379895,2.3734229976899006,0.3462537320338992,0.0,False,True,18285,True,27.569029427785917,
blob,static_far,16,2.0,1,ok,contained,0.18167971656086446,0.6872780687440357,2.306286991364262,0.3247065116761734,0.0,False,True,18436,True,21.246082367050356,
blob,static_far,16,2.0,2,ok,contained,0.18426335521804538,0.6887026451134096,2.319296990957831,0.32835699365473797,0.0,False,True,18279,True,23.88523121892958,
blob,static_far,16,3.0,0,ok,contained,0.1884205052120753,0.6767298076808808,2.3798395265745405,0.345554105582432,0.0,False,True,18285,True,13.164144149002421,
blob,static_far,16,3.0,1,ok,contained,0.18183383986157647,0.6904431710988059,2.3257390441051835,0.3221256097942689,0.0,False,True,18436,True,9.953990006854225,
blob,static_far,16,3.0,2,ok,contained,0.18449354933031895,0.6912197566461205,2.334167798896043,0.32721718504500136,0.0,False,True,18279,True,11.453894600708873,
blob,static_far,16,5.0,0,ok,contained,0.18823724042949844,0.6829256048550394,2.3942179269248767,0.34063301224303794,0.0,False,True,18285,True,3.625176249836388,
blob,static_far,16,5.0,1,ok,contained,0.18188104574042424,0.697764215041498,2.3589370692661653,0.3152336387989368,0.0,False,True,18436,True,2.6329357514452987,
blob,static_far,16,5.0,2,ok,contained,0.18489867688360614,0.6974939544949994,2.3663943295414436,0.3236459969163403,0.0,False,True,18279,True,3.1693326607571466,
blob,static_far,16,20.0,0,ok,contained,0.18598373344314054,0.723387590859044,2.44630835217324,0.3001400986372099,0.4418922614164616,False,True,18285,False,0.004845668313935187,
blob,static_far,16,20.0,1,ok,contained,0.18141683633808667,0.7285549648644701,2.4248131353289666,0.2867683330930815,0.43946626166196573,False,True,18436,False,0.0029771650448677136,
blob,static_far,16,20.0,2,ok,contained,0.18682236021430235,0.7240434176598249,2.4832075053536222,0.3120068354257772,0.4400131298211062,False,True,18279,False,0.005050799288327107,
blob,static_far,16,50.0,0,ok,degenerate,,,2.317766664883731,0.30058194943619926,0.8486737763193875,True,False,18285,False,8.96176385732711e-06,
blob,static_far,16,50.0,1,ok,degenerate,,,2.2596695905388637,0.3132800956345589,0.8484486873508353,True,False,18436,False,4.5644579775676955e-06,
blob,static_far,16,50.0,2,ok,degenerate,,,2.4326022743292106,0.313108863771749,0.8544231084851469,True,False,18279,False,1.157459652928823e-05,
blob,static_far,32,1.0,0,ok,contained,0.18776268898426926,0.6679381749980298,2.326477143567431,0.349062243397643,0.0,False,True,35991,True,125.59165977921243,
blob,static_far,32,1.0,1,ok,contained,0.18163357967583232,0.6799914627392059,2.2820922875662246,0.3311893220915268,0.0,False,True,36130,True,101.66015574172663,
blob,static_far,32,1.0,2,ok,contained,0.18395341425800035,0.6805203023397088,2.280496320149589,0.3349936017630465,0.0,False,True,36017,True,111.06765070499857,
blob,static_far,32,2.0,0,ok,contained,0.1884536074739593,0.6694185512997909,2.3481681192698978,0.3516200411762916,0.0,False,True,35991,True,41.48234625489324,
blob,static_far,32,2.0,1,ok,contained,0.18216860569530752,0.682672776155937,2.3069137403889433,0.33062538320091844,0.0,False,True,36130,True,32.6016816753067,
blob,static_far,32,2.0,2,ok,contained,0.18446593337293618,0.6831598357246711,2.2997280431579883,0.3348246521591835,0.0,False,True,36017,True,36.30163787478242,
blob,static_far,32,3.0,0,ok,contained,0.1886138880440319,0.6732006923237988,2.3654823354970604,0.349708167726382,0.0,False,True,35991,True,16.451754634760555,
blob,static_far,32,3.0,1,ok,contained,0.18223046921993014,0.6873659872040591,2.327034473242789,0.3264133470747291,0.0,False,True,36130,True,12.60018300602443,
blob,static_far,32,3.0,2,ok,contained,0.18468965507881735,0.687561977906386,2.3207619342808967,0.33177519241532016,0.0,False,True,36017,True,14.35540059004315,
blob,static_far,32,5.0,0,ok,contained,0.18833661060368512,0.6816722890520129,2.389753276075468,0.34220893225452714,0.0014448056458559084,False,True,35991,True,3.845167333889417,
blob,static_far,32,5.0,1,ok,contained,0.18202172576183562,0.6967778945035442,2.359104030501343,0.3166915967444186,0.0005812344312205924,False,True,36130,True,2.808156404405713,
blob,static_far,32,5.0,2,ok,contained,0.1849826175841614,0.6963267682714026,2.3616359708463937,0.325195205023746,0.0010550573340367049,False,True,36017,True,3.36329285185671,
blob,static_far,32,20.0,0,ok,degenerate,,,2.4458901562434994,0.3000049240668708,0.7162623989330666,True,False,35991,False,0.0048629676655814,
blob,static_far,32,20.0,1,ok,degenerate,,,2.4245136942751904,0.2869375052212758,0.7130916136174924,True,False,36130,False,0.002985762690733396,
blob,static_far,32,20.0,2,ok,degenerate,,,2.4827248990545017,0.31213260485298333,0.7153566371435711,True,False,36017,False,0.00506105480724296,
blob,static_far,32,50.0,0,ok,degenerate,,,2.2828883170990055,0.3048854600678154,0.9231196688060904,True,False,35991,False,1.5405704817119086e-05,
blob,static_far,32,50.0,1,ok,degenerate,,,2.2614246904155824,0.31660104863152144,0.9226681428176031,True,False,36130,False,9.646000341870274e-06,
blob,static_far,32,50.0,2,ok,degenerate,,,2.3648600228186423,0.309648834012454,0.9261182219507454,True,False,36017,False,2.0873420448612285e-05,
blob,bar_bend,4,1.0,0,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,4,1.0,1,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,4,1.0,2,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,4,2.0,0,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,4,2.0,1,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,4,2.0,2,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,4,3.0,0,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,4,3.0,1,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,4,3.0,2,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,4,5.0,0,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,4,5.0,1,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,4,5.0,2,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,4,20.0,0,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,4,20.0,1,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,4,20.0,2,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,4,50.0,0,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,4,50.0,1,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,4,50.0,2,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,6,1.0,0,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,6,1.0,1,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,6,1.0,2,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,6,2.0,0,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,6,2.0,1,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,6,2.0,2,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,6,3.0,0,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,6,3.0,1,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,6,3.0,2,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,6,5.0,0,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,6,5.0,1,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,6,5.0,2,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,6,20.0,0,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,6,20.0,1,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,6,20.0,2,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,6,50.0,0,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,6,50.0,1,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,6,50.0,2,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,8,1.0,0,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,8,1.0,1,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,8,1.0,2,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,8,2.0,0,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,8,2.0,1,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,8,2.0,2,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,8,3.0,0,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,8,3.0,1,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,8,3.0,2,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,8,5.0,0,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,8,5.0,1,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,8,5.0,2,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,8,20.0,0,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,8,20.0,1,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,8,20.0,2,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,8,50.0,0,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,8,50.0,1,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,8,50.0,2,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,12,1.0,0,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,12,1.0,1,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,12,1.0,2,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,12,2.0,0,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,12,2.0,1,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,12,2.0,2,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,12,3.0,0,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,12,3.0,1,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,12,3.0,2,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,12,5.0,0,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,12,5.0,1,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,12,5.0,2,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,12,20.0,0,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,12,20.0,1,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,12,20.0,2,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,12,50.0,0,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,12,50.0,1,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,12,50.0,2,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,16,1.0,0,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,16,1.0,1,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,16,1.0,2,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,16,2.0,0,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,16,2.0,1,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,16,2.0,2,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,16,3.0,0,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,16,3.0,1,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,16,3.0,2,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,16,5.0,0,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,16,5.0,1,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,16,5.0,2,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,16,20.0,0,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,16,20.0,1,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,16,20.0,2,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,16,50.0,0,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,16,50.0,1,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,16,50.0,2,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,32,1.0,0,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,32,1.0,1,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,32,1.0,2,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,32,2.0,0,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,32,2.0,1,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,32,2.0,2,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,32,3.0,0,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,32,3.0,1,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,32,3.0,2,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,32,5.0,0,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,32,5.0,1,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,32,5.0,2,na_edit_undefined,,,,,,,,,,,,
blob,bar_bend,32,20.0,0,na_edit_undefined,,,,,,,,,,,,
